Customer ID,Age,Gender,Category,Purchase Amount (USD),Location,Size,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Previous Purchases,Frequency of Purchases,Purchase_Bin
1801,22,1,Outerwear,58,Mississippi,XL,Winter,2.7,0,Cash,Express,0,30,Weekly,Medium
1802,33,1,Clothing,57,New Jersey,M,Spring,3.9,0,Credit Card,Express,0,48,Fortnightly,Medium
1803,57,1,Clothing,96,Rhode Island,L,Winter,2.6,0,Bank Transfer,Store Pickup,0,31,Bi-Weekly,High
1804,60,1,Footwear,97,New Hampshire,S,Summer,3.5,0,PayPal,Free Shipping,0,33,Fortnightly,High
1805,30,1,Clothing,42,Louisiana,L,Winter,4.4,0,Debit Card,Next Day Air,0,39,Weekly,Low
1806,41,1,Clothing,62,Arizona,L,Spring,4.9,0,Venmo,Store Pickup,0,46,Weekly,Medium
1807,58,1,Accessories,67,Rhode Island,M,Fall,3.9,0,Credit Card,Standard,0,24,Annually,Medium
1808,34,1,Footwear,46,Vermont,L,Summer,3.5,0,PayPal,Standard,0,37,Fortnightly,Low
1809,67,1,Outerwear,71,Tennessee,M,Spring,4.3,0,Credit Card,Next Day Air,0,7,Monthly,Medium
1810,58,1,Accessories,99,Alaska,S,Fall,3.4,0,Credit Card,Free Shipping,0,6,Fortnightly,High
1811,41,1,Clothing,28,Maryland,M,Fall,2.7,0,Credit Card,Standard,0,16,Bi-Weekly,Low
1812,42,1,Accessories,77,Wisconsin,L,Summer,3.6,0,Bank Transfer,Standard,0,33,Annually,High
1813,50,1,Footwear,63,Nevada,S,Summer,4.9,0,Venmo,Express,0,18,Bi-Weekly,Medium
1814,40,1,Clothing,62,Illinois,M,Spring,3.5,0,Credit Card,Free Shipping,0,24,Weekly,Medium
1815,32,1,Clothing,92,Montana,M,Summer,3.8,0,Debit Card,Free Shipping,0,24,Quarterly,High
1816,51,1,Footwear,72,New Mexico,L,Winter,4.5,0,Venmo,2-Day Shipping,0,48,Every 3 Months,Medium
1817,26,1,Accessories,79,Virginia,M,Summer,4.0,0,Venmo,Express,0,4,Weekly,High
1818,32,1,Clothing,27,Delaware,M,Summer,4.7,0,Credit Card,Free Shipping,0,20,Weekly,Low
1819,58,1,Accessories,39,North Carolina,M,Fall,3.8,0,Credit Card,Express,0,47,Every 3 Months,Low
1820,51,1,Clothing,86,Nevada,S,Spring,4.5,0,Cash,Next Day Air,0,50,Quarterly,High
1821,19,1,Clothing,94,Washington,XL,Fall,5.0,0,PayPal,Express,0,31,Monthly,High
1822,57,1,Clothing,53,Maine,M,Spring,2.8,0,Credit Card,Express,0,29,Quarterly,Medium
1823,66,1,Clothing,85,Connecticut,S,Summer,4.4,0,Cash,Standard,0,4,Annually,High
1824,62,1,Clothing,50,Louisiana,L,Fall,4.7,0,Cash,Free Shipping,0,40,Bi-Weekly,Medium
1825,58,1,Clothing,47,Illinois,XL,Winter,3.8,0,Credit Card,Express,0,31,Monthly,Medium
1826,23,1,Footwear,75,South Dakota,M,Winter,4.9,0,Bank Transfer,Next Day Air,0,41,Weekly,High
1827,45,1,Clothing,60,Indiana,M,Winter,4.2,0,PayPal,Express,0,44,Annually,Medium
1828,20,1,Clothing,36,Vermont,S,Spring,4.9,0,Cash,2-Day Shipping,0,31,Weekly,Low
1829,33,1,Outerwear,80,New Hampshire,L,Spring,3.9,0,Debit Card,Express,0,45,Every 3 Months,High
1830,30,1,Accessories,96,Oregon,M,Spring,4.9,0,Venmo,2-Day Shipping,0,50,Quarterly,High
1831,50,1,Accessories,80,Kansas,M,Winter,4.8,0,Credit Card,Express,0,7,Annually,High
1832,62,1,Clothing,71,Maine,M,Summer,3.3,0,Bank Transfer,Free Shipping,0,5,Every 3 Months,Medium
1833,69,1,Accessories,29,Louisiana,M,Fall,4.6,0,Debit Card,Free Shipping,0,48,Monthly,Low
1834,34,1,Accessories,53,Louisiana,M,Spring,4.5,0,Bank Transfer,2-Day Shipping,0,19,Fortnightly,Medium
1835,49,1,Clothing,35,Indiana,M,Summer,4.1,0,Venmo,2-Day Shipping,0,39,Fortnightly,Low
1836,65,1,Accessories,75,Kentucky,M,Fall,3.2,0,Cash,2-Day Shipping,0,45,Quarterly,High
1837,66,1,Clothing,52,South Carolina,M,Fall,4.2,0,Cash,2-Day Shipping,0,35,Monthly,Medium
1838,41,1,Accessories,77,Montana,M,Winter,4.8,0,PayPal,Free Shipping,0,8,Monthly,High
1839,37,1,Accessories,24,Vermont,L,Fall,4.1,0,Credit Card,Next Day Air,0,11,Quarterly,Low
1840,32,1,Clothing,78,Mississippi,XL,Winter,3.7,0,Venmo,Store Pickup,0,32,Annually,High
1841,42,1,Footwear,98,Wyoming,M,Winter,2.6,0,Cash,Store Pickup,0,46,Every 3 Months,High
1842,31,1,Clothing,57,Vermont,L,Winter,3.0,0,Debit Card,Standard,0,7,Every 3 Months,Medium
1843,61,1,Accessories,78,Alabama,M,Summer,4.4,0,Bank Transfer,Express,0,1,Annually,High
1844,36,1,Outerwear,76,Kentucky,M,Fall,4.7,0,Bank Transfer,Next Day Air,0,32,Monthly,High
1845,60,1,Clothing,26,South Dakota,M,Spring,2.7,0,Venmo,2-Day Shipping,0,31,Annually,Low
1846,51,1,Footwear,78,Delaware,M,Winter,2.8,0,Debit Card,2-Day Shipping,0,39,Quarterly,High
1847,68,1,Accessories,53,Wisconsin,M,Summer,2.9,0,Debit Card,Standard,0,9,Quarterly,Medium
1848,46,1,Footwear,100,Arizona,XL,Summer,4.4,0,Debit Card,Free Shipping,0,49,Weekly,High
1849,19,1,Clothing,73,Maine,XL,Winter,2.7,0,Credit Card,Express,0,34,Every 3 Months,Medium
1850,30,1,Clothing,40,New Mexico,M,Winter,4.5,0,Credit Card,Store Pickup,0,35,Monthly,Low
1851,51,1,Accessories,76,Wyoming,S,Winter,2.8,0,Credit Card,Store Pickup,0,50,Weekly,High
1852,28,1,Clothing,80,Delaware,S,Fall,3.1,0,Venmo,Free Shipping,0,4,Fortnightly,High
1853,41,1,Clothing,80,Pennsylvania,XL,Winter,3.8,0,Cash,Store Pickup,0,32,Weekly,High
1854,29,1,Clothing,67,North Dakota,XL,Spring,2.9,0,Bank Transfer,Express,0,11,Fortnightly,Medium
1855,25,1,Clothing,61,Kentucky,M,Spring,3.8,0,Credit Card,Express,0,49,Annually,Medium
1856,60,1,Clothing,76,Rhode Island,XL,Spring,4.7,0,Bank Transfer,Standard,0,9,Annually,High
1857,63,1,Accessories,55,Arizona,XL,Summer,3.2,0,Venmo,Free Shipping,0,30,Bi-Weekly,Medium
1858,51,1,Clothing,85,Colorado,L,Summer,4.0,0,Cash,Next Day Air,0,33,Monthly,High
1859,22,1,Accessories,69,Maine,S,Spring,4.9,0,Venmo,2-Day Shipping,0,8,Annually,Medium
1860,54,1,Accessories,26,New Jersey,L,Summer,3.7,0,Credit Card,Store Pickup,0,29,Fortnightly,Low
1861,18,1,Clothing,64,Kansas,M,Summer,4.8,0,Credit Card,Next Day Air,0,4,Monthly,Medium
1862,29,1,Footwear,60,South Dakota,S,Fall,3.6,0,Bank Transfer,Standard,0,19,Monthly,Medium
1863,59,1,Accessories,36,New Hampshire,M,Winter,4.6,0,Debit Card,Express,0,10,Fortnightly,Low
1864,25,1,Footwear,21,Connecticut,L,Spring,4.3,0,Venmo,2-Day Shipping,0,39,Monthly,Low
1865,19,1,Accessories,72,Wyoming,S,Fall,3.2,0,Bank Transfer,2-Day Shipping,0,21,Quarterly,Medium
1866,56,1,Clothing,62,Missouri,S,Summer,3.8,0,Venmo,Store Pickup,0,12,Monthly,Medium
1867,31,1,Clothing,44,Alaska,XL,Winter,4.2,0,Debit Card,Standard,0,9,Fortnightly,Low
1868,45,1,Clothing,52,Delaware,M,Fall,3.4,0,Debit Card,2-Day Shipping,0,20,Quarterly,Medium
1869,23,1,Accessories,58,Indiana,M,Spring,4.7,0,Bank Transfer,Next Day Air,0,44,Fortnightly,Medium
1870,18,1,Clothing,77,West Virginia,S,Spring,3.9,0,PayPal,2-Day Shipping,0,16,Every 3 Months,High
1871,43,1,Clothing,99,Wyoming,L,Spring,4.3,0,Debit Card,Store Pickup,0,27,Fortnightly,High
1872,56,1,Clothing,96,Illinois,XL,Fall,2.7,0,Bank Transfer,Standard,0,14,Every 3 Months,High
1873,43,1,Clothing,64,Alaska,M,Summer,4.6,0,Credit Card,Standard,0,24,Monthly,Medium
1874,64,1,Clothing,44,Wisconsin,XL,Fall,2.9,0,Credit Card,Express,0,49,Weekly,Low
1875,67,1,Clothing,33,Indiana,L,Fall,3.6,0,Cash,Free Shipping,0,14,Weekly,Low
1876,63,1,Footwear,71,Tennessee,M,Winter,3.9,0,Debit Card,Next Day Air,0,6,Quarterly,Medium
1877,54,1,Clothing,36,Illinois,M,Fall,2.6,0,Credit Card,Standard,0,20,Quarterly,Low
1878,69,1,Accessories,62,Pennsylvania,L,Fall,3.6,0,Cash,Express,0,3,Annually,Medium
1879,34,1,Clothing,29,Oklahoma,L,Summer,3.4,0,Credit Card,Store Pickup,0,5,Monthly,Low
1880,56,1,Clothing,33,Tennessee,L,Spring,3.5,0,Debit Card,Express,0,46,Bi-Weekly,Low
1881,34,1,Clothing,33,New Jersey,L,Fall,3.1,0,PayPal,2-Day Shipping,0,8,Monthly,Low
1882,58,1,Clothing,41,New Jersey,M,Winter,4.3,0,Bank Transfer,Standard,0,13,Bi-Weekly,Low
1883,44,1,Accessories,54,Tennessee,L,Winter,5.0,0,Debit Card,Store Pickup,0,25,Quarterly,Medium
1884,25,1,Accessories,58,Georgia,M,Spring,4.9,0,PayPal,Store Pickup,0,39,Fortnightly,Medium
1885,27,1,Clothing,30,Arizona,S,Summer,4.3,0,Bank Transfer,Next Day Air,0,15,Bi-Weekly,Low
1886,26,1,Accessories,53,Nevada,S,Winter,4.4,0,Credit Card,Standard,0,35,Monthly,Medium
1887,18,1,Accessories,91,Arkansas,L,Spring,4.4,0,Cash,Next Day Air,0,46,Bi-Weekly,High
1888,64,1,Clothing,44,North Dakota,XL,Fall,3.5,0,Cash,Express,0,3,Monthly,Low
1889,62,1,Clothing,89,South Dakota,XL,Winter,3.4,0,Bank Transfer,Free Shipping,0,48,Weekly,High
1890,59,1,Clothing,57,North Carolina,L,Spring,2.5,0,Debit Card,Next Day Air,0,27,Weekly,Medium
1891,36,1,Accessories,57,Hawaii,M,Spring,3.4,0,Debit Card,Store Pickup,0,5,Weekly,Medium
1892,69,1,Accessories,74,New Hampshire,M,Summer,2.6,0,Venmo,Next Day Air,0,48,Quarterly,High
1893,39,1,Outerwear,30,California,M,Fall,4.6,0,Bank Transfer,2-Day Shipping,0,12,Weekly,Low
1894,28,1,Clothing,20,Delaware,L,Summer,3.7,0,Venmo,Express,0,10,Fortnightly,Low
1895,42,1,Clothing,90,Arizona,M,Fall,2.5,0,Credit Card,Free Shipping,0,48,Bi-Weekly,High
1896,31,1,Clothing,61,Washington,L,Fall,4.5,0,Debit Card,Express,0,3,Monthly,Medium
1897,57,1,Footwear,51,Nevada,M,Fall,2.9,0,Cash,Standard,0,19,Monthly,Medium
1898,53,1,Accessories,97,Alaska,L,Winter,2.9,0,Venmo,Free Shipping,0,11,Fortnightly,High
1899,59,1,Clothing,97,Texas,L,Fall,3.5,0,PayPal,Next Day Air,0,25,Monthly,High
1900,32,1,Clothing,40,New York,L,Winter,4.2,0,Venmo,Store Pickup,0,42,Weekly,Low
1901,65,1,Accessories,85,Iowa,S,Summer,3.3,0,Debit Card,Free Shipping,0,34,Quarterly,High
1902,56,1,Clothing,76,Arizona,S,Winter,3.9,0,Venmo,Store Pickup,0,50,Quarterly,High
1903,31,1,Footwear,22,New Mexico,S,Spring,5.0,0,Bank Transfer,Store Pickup,0,21,Monthly,Low
1904,59,1,Clothing,63,North Carolina,M,Summer,3.3,0,Bank Transfer,Standard,0,37,Weekly,Medium
1905,22,1,Clothing,71,Nevada,S,Spring,4.2,0,PayPal,Free Shipping,0,46,Monthly,Medium
1906,47,1,Footwear,35,Idaho,M,Summer,4.9,0,Debit Card,2-Day Shipping,0,14,Fortnightly,Low
1907,23,1,Accessories,30,Vermont,M,Spring,4.6,0,Bank Transfer,2-Day Shipping,0,24,Fortnightly,Low
1908,69,1,Clothing,74,New Mexico,L,Fall,4.8,0,Cash,Store Pickup,0,36,Every 3 Months,High
1909,18,1,Accessories,71,Georgia,XL,Winter,2.7,0,Credit Card,Next Day Air,0,19,Bi-Weekly,Medium
1910,50,1,Clothing,84,Kentucky,S,Spring,4.3,0,PayPal,Store Pickup,0,12,Monthly,High
1911,29,1,Footwear,38,New York,S,Fall,3.8,0,Venmo,Express,0,13,Quarterly,Low
1912,65,1,Accessories,81,Arizona,M,Spring,4.9,0,Credit Card,Express,0,32,Bi-Weekly,High
1913,29,1,Clothing,56,Colorado,S,Winter,3.4,0,Cash,2-Day Shipping,0,5,Bi-Weekly,Medium
1914,49,1,Clothing,48,Kentucky,M,Winter,3.6,0,Venmo,Express,0,29,Annually,Medium
1915,28,1,Clothing,97,Alaska,L,Fall,3.4,0,Venmo,Standard,0,40,Fortnightly,High
1916,51,1,Accessories,74,Alabama,M,Fall,4.7,0,PayPal,2-Day Shipping,0,44,Weekly,High
1917,26,1,Clothing,50,Connecticut,S,Winter,3.0,0,PayPal,Next Day Air,0,3,Bi-Weekly,Medium
1918,38,1,Clothing,71,Hawaii,L,Winter,3.4,0,Venmo,Free Shipping,0,35,Bi-Weekly,Medium
1919,35,1,Clothing,33,Idaho,S,Summer,4.6,0,PayPal,Standard,0,33,Monthly,Low
1920,34,1,Accessories,56,Virginia,M,Summer,3.1,0,Credit Card,Express,0,20,Bi-Weekly,Medium
1921,51,1,Clothing,84,Connecticut,M,Spring,2.8,0,Bank Transfer,Standard,0,40,Every 3 Months,High
1922,47,1,Clothing,36,Michigan,M,Fall,3.5,0,Cash,Store Pickup,0,13,Annually,Low
1923,18,1,Accessories,63,Kentucky,S,Summer,4.6,0,PayPal,Standard,0,9,Monthly,Medium
1924,64,1,Footwear,36,Nebraska,XL,Summer,4.3,0,PayPal,Standard,0,7,Annually,Low
1925,30,1,Outerwear,63,Michigan,M,Fall,4.8,0,Venmo,Free Shipping,0,42,Quarterly,Medium
1926,59,1,Footwear,32,Utah,L,Winter,2.9,0,Venmo,Express,0,44,Fortnightly,Low
1927,66,1,Accessories,93,New Mexico,M,Spring,3.0,0,Venmo,Express,0,6,Annually,High
1928,40,1,Clothing,29,Florida,M,Summer,2.9,0,Debit Card,Standard,0,8,Every 3 Months,Low
1929,25,1,Accessories,92,Mississippi,S,Summer,3.7,0,PayPal,Standard,0,10,Weekly,High
1930,59,1,Clothing,33,Hawaii,L,Fall,4.7,0,Debit Card,Standard,0,46,Quarterly,Low
1931,66,1,Clothing,52,North Carolina,L,Spring,3.5,0,Bank Transfer,Store Pickup,0,26,Weekly,Medium
1932,54,1,Accessories,42,Illinois,S,Spring,2.7,0,PayPal,Store Pickup,0,6,Every 3 Months,Low
1933,42,1,Clothing,36,Maryland,M,Spring,5.0,0,Cash,Free Shipping,0,47,Every 3 Months,Low
1934,48,1,Footwear,67,Montana,L,Summer,4.1,0,Cash,Next Day Air,0,28,Annually,Medium
1935,34,1,Outerwear,43,Michigan,L,Winter,2.7,0,Debit Card,Free Shipping,0,23,Annually,Low
1936,19,1,Clothing,68,North Carolina,XL,Spring,4.8,0,Debit Card,Free Shipping,0,45,Fortnightly,Medium
1937,70,1,Accessories,60,Minnesota,S,Summer,4.3,0,PayPal,2-Day Shipping,0,44,Every 3 Months,Medium
1938,43,1,Clothing,53,Delaware,M,Summer,4.5,0,Venmo,2-Day Shipping,0,11,Monthly,Medium
1939,46,1,Clothing,23,Kentucky,L,Spring,3.8,0,Bank Transfer,Standard,0,39,Bi-Weekly,Low
1940,66,1,Accessories,57,Ohio,L,Winter,3.7,0,Bank Transfer,Store Pickup,0,20,Every 3 Months,Medium
1941,50,1,Accessories,89,Alaska,L,Fall,3.9,0,Venmo,2-Day Shipping,0,48,Fortnightly,High
1942,55,1,Footwear,99,Vermont,XL,Winter,3.3,0,PayPal,Standard,0,46,Quarterly,High
1943,63,1,Clothing,28,Alabama,M,Fall,3.4,0,Credit Card,Express,0,22,Monthly,Low
1944,32,1,Clothing,53,Wisconsin,L,Summer,3.8,0,Debit Card,Next Day Air,0,45,Annually,Medium
1945,30,1,Clothing,45,Arkansas,M,Winter,2.7,0,Debit Card,Free Shipping,0,49,Every 3 Months,Low
1946,35,1,Clothing,38,Georgia,M,Winter,2.9,0,Debit Card,2-Day Shipping,0,9,Every 3 Months,Low
1947,59,1,Clothing,49,Louisiana,M,Summer,4.5,0,Bank Transfer,Standard,0,41,Quarterly,Medium
1948,59,1,Clothing,32,New York,M,Summer,2.6,0,Debit Card,Store Pickup,0,2,Monthly,Low
1949,54,1,Clothing,37,Connecticut,L,Winter,3.1,0,Debit Card,Next Day Air,0,39,Bi-Weekly,Low
1950,63,1,Clothing,80,Nebraska,L,Winter,4.7,0,Venmo,Store Pickup,0,12,Quarterly,High
1951,43,1,Accessories,78,Arkansas,L,Summer,4.6,0,Cash,Free Shipping,0,26,Every 3 Months,High
1952,33,1,Accessories,53,Connecticut,L,Summer,2.7,0,Bank Transfer,Next Day Air,0,32,Bi-Weekly,Medium
1953,57,1,Footwear,82,Maryland,L,Summer,4.6,0,PayPal,2-Day Shipping,0,50,Bi-Weekly,High
1954,25,1,Clothing,33,Colorado,XL,Spring,4.8,0,Cash,Standard,0,3,Fortnightly,Low
1955,26,1,Accessories,77,Colorado,M,Winter,4.2,0,Bank Transfer,Free Shipping,0,3,Quarterly,High
1956,50,1,Clothing,56,Maine,M,Winter,4.9,0,Credit Card,Express,0,37,Monthly,Medium
1957,70,1,Clothing,37,Oklahoma,M,Winter,4.9,0,Cash,Express,0,20,Fortnightly,Low
1958,68,1,Accessories,54,South Carolina,M,Spring,4.5,0,Venmo,Store Pickup,0,26,Bi-Weekly,Medium
1959,39,1,Clothing,67,Nevada,M,Winter,2.7,0,Cash,Store Pickup,0,47,Quarterly,Medium
1960,46,1,Footwear,90,Colorado,M,Fall,3.1,0,Credit Card,Store Pickup,0,7,Every 3 Months,High
1961,57,1,Clothing,72,Massachusetts,L,Summer,3.3,0,Bank Transfer,2-Day Shipping,0,40,Annually,Medium
1962,47,1,Footwear,59,Nevada,L,Summer,2.6,0,Cash,Free Shipping,0,45,Quarterly,Medium
1963,40,1,Accessories,45,Iowa,M,Fall,4.4,0,Debit Card,Standard,0,20,Fortnightly,Low
1964,52,1,Clothing,30,Michigan,L,Spring,3.9,0,Bank Transfer,Standard,0,11,Weekly,Low
1965,40,1,Clothing,51,West Virginia,S,Summer,4.6,0,PayPal,Express,0,50,Monthly,Medium
1966,67,1,Clothing,90,Indiana,M,Fall,4.9,0,Venmo,Express,0,25,Quarterly,High
1967,67,1,Outerwear,95,Indiana,XL,Winter,3.7,0,Venmo,Express,0,5,Fortnightly,High
1968,37,1,Clothing,81,Georgia,L,Fall,3.7,0,Venmo,Standard,0,4,Annually,High
1969,67,1,Clothing,70,Minnesota,S,Spring,4.2,0,Credit Card,Standard,0,25,Weekly,Medium
1970,64,1,Clothing,32,Louisiana,S,Winter,3.5,0,PayPal,Next Day Air,0,11,Fortnightly,Low
1971,28,1,Accessories,94,Maryland,M,Spring,2.9,0,Debit Card,Next Day Air,0,4,Bi-Weekly,High
1972,54,1,Accessories,29,Pennsylvania,XL,Spring,3.4,0,PayPal,Next Day Air,0,1,Monthly,Low
1973,54,1,Accessories,31,Louisiana,M,Summer,3.3,0,Debit Card,Express,0,48,Every 3 Months,Low
1974,24,1,Clothing,20,Maryland,XL,Fall,4.5,0,Debit Card,Standard,0,9,Every 3 Months,Low
1975,27,1,Accessories,44,Tennessee,M,Winter,4.6,0,Credit Card,2-Day Shipping,0,2,Fortnightly,Low
1976,53,1,Outerwear,77,Illinois,L,Fall,2.9,0,Credit Card,Express,0,4,Quarterly,High
1977,32,1,Accessories,51,Wyoming,M,Spring,3.2,0,Debit Card,Next Day Air,0,43,Fortnightly,Medium
1978,24,1,Footwear,49,Florida,M,Summer,2.6,0,Debit Card,Free Shipping,0,32,Annually,Medium
1979,45,1,Accessories,78,Massachusetts,L,Spring,3.8,0,Cash,Store Pickup,0,1,Quarterly,High
1980,49,1,Clothing,98,Tennessee,L,Spring,2.8,0,PayPal,Store Pickup,0,38,Fortnightly,High
1981,51,1,Footwear,94,Iowa,M,Winter,4.4,0,Venmo,Store Pickup,0,25,Fortnightly,High
1982,69,1,Footwear,91,Michigan,L,Summer,4.7,0,Cash,Express,0,42,Quarterly,High
1983,41,1,Accessories,77,Kansas,M,Summer,2.7,0,PayPal,2-Day Shipping,0,32,Monthly,High
1984,59,1,Accessories,97,Georgia,M,Summer,2.6,0,Credit Card,Next Day Air,0,21,Quarterly,High
1985,26,1,Clothing,58,West Virginia,M,Summer,3.4,0,Bank Transfer,2-Day Shipping,0,26,Fortnightly,Medium
1986,23,1,Accessories,97,Tennessee,M,Spring,3.9,0,Cash,2-Day Shipping,0,6,Fortnightly,High
1987,62,1,Outerwear,48,Arkansas,L,Summer,3.4,0,Debit Card,2-Day Shipping,0,14,Quarterly,Medium
1988,69,1,Accessories,23,Vermont,XL,Summer,3.4,0,Debit Card,Express,0,4,Quarterly,Low
1989,46,1,Clothing,79,Virginia,M,Winter,3.9,0,Credit Card,Free Shipping,0,26,Weekly,High
1990,35,1,Accessories,42,Maryland,S,Spring,4.0,0,Cash,Express,0,39,Bi-Weekly,Low
1991,32,1,Accessories,95,Connecticut,L,Spring,3.4,0,Debit Card,2-Day Shipping,0,15,Annually,High
1992,46,1,Footwear,29,Missouri,M,Summer,3.7,0,Venmo,Next Day Air,0,1,Every 3 Months,Low
1993,33,1,Clothing,98,New Jersey,L,Winter,4.9,0,PayPal,2-Day Shipping,0,28,Monthly,High
1994,32,1,Clothing,96,Arkansas,S,Spring,5.0,0,Cash,Express,0,17,Weekly,High
1995,33,1,Accessories,66,Nevada,M,Fall,2.9,0,Bank Transfer,Next Day Air,0,24,Weekly,Medium
1996,67,1,Footwear,80,Missouri,S,Spring,3.0,0,Credit Card,Standard,0,29,Quarterly,High
1997,67,1,Footwear,27,South Dakota,L,Summer,3.3,0,Cash,Next Day Air,0,18,Every 3 Months,Low
1998,42,1,Accessories,25,Connecticut,M,Fall,4.7,0,PayPal,Express,0,10,Bi-Weekly,Low
1999,20,1,Clothing,45,Vermont,M,Fall,3.4,0,Debit Card,2-Day Shipping,0,19,Quarterly,Low
2000,39,1,Clothing,89,Tennessee,L,Winter,4.6,0,Credit Card,2-Day Shipping,0,26,Monthly,High
2001,26,1,Accessories,27,California,M,Winter,3.6,0,Venmo,2-Day Shipping,0,25,Bi-Weekly,Low
2002,51,1,Accessories,90,Wyoming,S,Winter,2.6,0,Debit Card,Free Shipping,0,2,Fortnightly,High
2003,31,1,Clothing,65,New York,M,Summer,2.7,0,Cash,Express,0,19,Every 3 Months,Medium
2004,68,1,Footwear,72,Maine,S,Spring,3.1,0,Venmo,Express,0,32,Quarterly,Medium
2005,44,1,Footwear,70,Georgia,L,Fall,3.2,0,Cash,2-Day Shipping,0,13,Bi-Weekly,Medium
2006,18,1,Footwear,82,Tennessee,M,Winter,3.4,0,PayPal,Store Pickup,0,30,Fortnightly,High
2007,58,1,Accessories,97,New Mexico,S,Fall,4.4,0,Debit Card,Express,0,2,Annually,High
2008,26,1,Clothing,25,Virginia,M,Summer,3.2,0,Cash,2-Day Shipping,0,8,Quarterly,Low
2009,57,1,Clothing,48,Florida,M,Spring,2.5,0,PayPal,Free Shipping,0,27,Every 3 Months,Medium
2010,37,1,Footwear,99,Alabama,M,Summer,3.8,0,Venmo,Next Day Air,0,26,Bi-Weekly,High
2011,24,1,Clothing,21,Texas,M,Summer,4.4,0,Venmo,2-Day Shipping,0,3,Bi-Weekly,Low
2012,57,1,Footwear,94,West Virginia,M,Spring,3.7,0,Debit Card,Express,0,4,Monthly,High
2013,48,1,Clothing,53,Nevada,L,Fall,3.2,0,Bank Transfer,Store Pickup,0,5,Fortnightly,Medium
2014,39,1,Accessories,70,Virginia,M,Winter,4.9,0,PayPal,Standard,0,25,Quarterly,Medium
2015,51,1,Clothing,26,Wisconsin,L,Summer,3.9,0,Venmo,Standard,0,47,Bi-Weekly,Low
2016,57,1,Accessories,82,Virginia,S,Summer,4.5,0,Debit Card,Next Day Air,0,8,Fortnightly,High
2017,53,1,Footwear,47,Maine,S,Winter,3.4,0,Credit Card,Standard,0,20,Fortnightly,Medium
2018,70,1,Clothing,32,Massachusetts,S,Winter,4.1,0,Venmo,Next Day Air,0,42,Every 3 Months,Low
2019,60,1,Accessories,97,Arkansas,S,Fall,4.5,0,Debit Card,Store Pickup,0,20,Weekly,High
2020,31,1,Clothing,68,Idaho,S,Winter,4.7,0,PayPal,Store Pickup,0,23,Fortnightly,Medium
2021,41,1,Clothing,23,Pennsylvania,M,Winter,4.8,0,Credit Card,Next Day Air,0,26,Quarterly,Low
2022,62,1,Accessories,33,Maine,M,Winter,4.4,0,Debit Card,Standard,0,48,Quarterly,Low
2023,59,1,Accessories,38,Alabama,S,Winter,4.0,0,Bank Transfer,Store Pickup,0,16,Bi-Weekly,Low
2024,46,1,Clothing,68,Idaho,S,Winter,4.1,0,Bank Transfer,Store Pickup,0,28,Bi-Weekly,Medium
2025,62,1,Clothing,23,Arkansas,L,Fall,3.7,0,Bank Transfer,Express,0,39,Weekly,Low
2026,42,1,Clothing,29,Delaware,M,Summer,3.0,0,Bank Transfer,Express,0,43,Fortnightly,Low
2027,37,1,Accessories,35,Maine,M,Winter,3.6,0,Bank Transfer,Express,0,45,Every 3 Months,Low
2028,50,1,Footwear,73,Nebraska,S,Fall,4.8,0,Venmo,Standard,0,50,Every 3 Months,Medium
2029,29,1,Footwear,84,Ohio,XL,Fall,3.7,0,Cash,2-Day Shipping,0,10,Bi-Weekly,High
2030,25,1,Accessories,23,Montana,M,Spring,4.6,0,Bank Transfer,Next Day Air,0,40,Quarterly,Low
2031,66,1,Accessories,67,New Mexico,S,Summer,2.8,0,Venmo,Standard,0,38,Monthly,Medium
2032,21,1,Clothing,51,North Carolina,L,Spring,4.0,0,Credit Card,Standard,0,2,Monthly,Medium
2033,46,1,Clothing,36,South Carolina,M,Winter,4.2,0,Credit Card,Next Day Air,0,13,Annually,Low
2034,57,1,Clothing,55,Illinois,L,Summer,3.6,0,Cash,Express,0,33,Annually,Medium
2035,61,1,Clothing,30,Alabama,M,Spring,2.9,0,Credit Card,Store Pickup,0,27,Monthly,Low
2036,53,1,Clothing,70,Oklahoma,S,Summer,4.1,0,Venmo,Express,0,43,Weekly,Medium
2037,37,1,Clothing,63,Minnesota,S,Winter,3.1,0,PayPal,Next Day Air,0,46,Weekly,Medium
2038,39,1,Accessories,87,Illinois,S,Summer,4.3,0,Cash,Express,0,7,Bi-Weekly,High
2039,53,1,Clothing,70,Arkansas,L,Spring,4.4,0,Debit Card,Next Day Air,0,35,Fortnightly,Medium
2040,35,1,Clothing,51,Minnesota,M,Spring,3.1,0,Cash,Next Day Air,0,31,Bi-Weekly,Medium
2041,69,1,Accessories,25,South Carolina,XL,Spring,2.9,0,Debit Card,Free Shipping,0,42,Quarterly,Low
2042,66,1,Outerwear,32,New York,S,Winter,3.2,0,Cash,Next Day Air,0,14,Bi-Weekly,Low
2043,19,1,Footwear,52,Alabama,M,Spring,4.0,0,Credit Card,2-Day Shipping,0,35,Monthly,Medium
2044,47,1,Accessories,33,New York,M,Summer,2.7,0,PayPal,Standard,0,49,Weekly,Low
2045,49,1,Clothing,68,Missouri,L,Spring,3.0,0,Cash,Free Shipping,0,17,Fortnightly,Medium
